product_id,product_name,unit_price,segment,category,subcategory
OFF-EN-4448,"GlobeWeis Manila Envelope, Security-Tint",22.66925641025638,Home Office,Office Supplies,Envelopes
OFF-EN-4449,"GlobeWeis Manila Envelope, Set of 50",23.35426541353381,Home Office,Office Supplies,Envelopes
OFF-EN-4450,"GlobeWeis Manila Envelope, with clear poly window",26.010512745098012,Home Office,Office Supplies,Envelopes
OFF-EN-4451,"GlobeWeis Peel and Seal, Recycled",15.734031578947398,Home Office,Office Supplies,Envelopes
OFF-EN-4452,"GlobeWeis Peel and Seal, Security-Tint",19.37678260869563,Home Office,Office Supplies,Envelopes
OFF-EN-4453,"GlobeWeis Peel and Seal, Set of 50",16.92145689655174,Home Office,Office Supplies,Envelopes
OFF-EN-4454,"GlobeWeis Peel and Seal, with clear poly window",20.18414491525423,Home Office,Office Supplies,Envelopes
OFF-EN-4488,Grip Seal Envelopes,3.5360000000000005,Consumer,Office Supplies,Envelopes
OFF-EN-4886,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",21.00311111111111,Corporate,Office Supplies,Envelopes
OFF-EN-4902,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,30.20741666666666,Home Office,Office Supplies,Envelopes
OFF-EN-4903,"Jiffy Business Envelopes, Recycled",12.901819354838722,Home Office,Office Supplies,Envelopes
OFF-EN-4904,"Jiffy Business Envelopes, Security-Tint",13.346888135593236,Home Office,Office Supplies,Envelopes
OFF-EN-4905,"Jiffy Business Envelopes, Set of 50",15.865591397849457,Corporate,Office Supplies,Envelopes
OFF-EN-4906,"Jiffy Clasp Envelope, Recycled",4.92636,Home Office,Office Supplies,Envelopes
OFF-EN-4907,"Jiffy Clasp Envelope, Security-Tint",8.960325581395345,Home Office,Office Supplies,Envelopes
OFF-EN-4908,"Jiffy Clasp Envelope, Set of 50",5.180000000000002,Corporate,Office Supplies,Envelopes
OFF-EN-4909,"Jiffy Clasp Envelope, with clear poly window",8.465114999999992,Home Office,Office Supplies,Envelopes
OFF-EN-4910,"Jiffy Interoffice Envelope, Recycled",35.65852473118273,Home Office,Office Supplies,Envelopes
OFF-EN-4911,"Jiffy Interoffice Envelope, Security-Tint",31.44791549295774,Home Office,Office Supplies,Envelopes
OFF-EN-4912,"Jiffy Interoffice Envelope, Set of 50",36.060461538461574,Home Office,Office Supplies,Envelopes
OFF-EN-4913,"Jiffy Interoffice Envelope, with clear poly window",37.731380281690136,Home Office,Office Supplies,Envelopes
OFF-EN-4914,"Jiffy Mailers, Recycled",22.249322222222215,Home Office,Office Supplies,Envelopes
OFF-EN-4915,"Jiffy Mailers, Security-Tint",28.059989473684215,Corporate,Office Supplies,Envelopes
OFF-EN-4916,"Jiffy Mailers, Set of 50",25.45581818181819,Home Office,Office Supplies,Envelopes
OFF-EN-4917,"Jiffy Mailers, with clear poly window",29.789234090909098,Home Office,Office Supplies,Envelopes
OFF-EN-4918,"Jiffy Manila Envelope, Recycled",16.782677049180315,Home Office,Office Supplies,Envelopes
OFF-EN-4919,"Jiffy Manila Envelope, Security-Tint",24.105454545454577,Home Office,Office Supplies,Envelopes
OFF-EN-4920,"Jiffy Manila Envelope, Set of 50",17.218828915662655,Corporate,Office Supplies,Envelopes
OFF-EN-4921,"Jiffy Manila Envelope, with clear poly window",21.102639999999994,Home Office,Office Supplies,Envelopes
OFF-EN-4922,Jiffy Padded Mailers with Self-Seal Closure,14.903999999999998,Consumer,Office Supplies,Envelopes
OFF-EN-4923,"Jiffy Peel and Seal, Recycled",15.002459999999976,Home Office,Office Supplies,Envelopes
OFF-EN-4924,"Jiffy Peel and Seal, Security-Tint",16.711953488372103,Home Office,Office Supplies,Envelopes
OFF-EN-4925,"Jiffy Peel and Seal, Set of 50",14.742388607594926,Home Office,Office Supplies,Envelopes
OFF-EN-4926,"Jiffy Peel and Seal, with clear poly window",16.79376666666666,Home Office,Office Supplies,Envelopes
OFF-EN-5022,"Kraft Business Envelopes, Recycled",12.975066666666665,Home Office,Office Supplies,Envelopes
OFF-EN-5023,"Kraft Business Envelopes, Security-Tint",14.805133333333366,Home Office,Office Supplies,Envelopes
OFF-EN-5024,"Kraft Business Envelopes, Set of 50",16.034713761467884,Home Office,Office Supplies,Envelopes
OFF-EN-5025,"Kraft Clasp Envelope, Recycled",6.285217391304346,Home Office,Office Supplies,Envelopes
OFF-EN-5026,"Kraft Clasp Envelope, Security-Tint",9.677333333333328,Home Office,Office Supplies,Envelopes
OFF-EN-5027,"Kraft Clasp Envelope, Set of 50",6.607837837837838,Home Office,Office Supplies,Envelopes
OFF-EN-5028,"Kraft Clasp Envelope, with clear poly window",9.714212820512813,Home Office,Office Supplies,Envelopes
OFF-EN-5029,"Kraft Interoffice Envelope, Recycled",37.05859999999992,Home Office,Office Supplies,Envelopes
OFF-EN-5030,"Kraft Interoffice Envelope, Security-Tint",42.080366972477115,Home Office,Office Supplies,Envelopes
OFF-EN-5031,"Kraft Interoffice Envelope, Set of 50",35.91499439252342,Home Office,Office Supplies,Envelopes
OFF-EN-5032,"Kraft Interoffice Envelope, with clear poly window",36.76852000000001,Home Office,Office Supplies,Envelopes
OFF-EN-5033,"Kraft Mailers, Recycled",26.20563157894736,Home Office,Office Supplies,Envelopes
OFF-EN-5034,"Kraft Mailers, Security-Tint",30.559891304347804,Home Office,Office Supplies,Envelopes
OFF-EN-5035,"Kraft Mailers, Set of 50",29.046101265822795,Home Office,Office Supplies,Envelopes
OFF-EN-5036,"Kraft Mailers, with clear poly window",35.71134861111113,Home Office,Office Supplies,Envelopes
OFF-EN-5037,"Kraft Manila Envelope, Recycled",17.14232547169809,Home Office,Office Supplies,Envelopes
OFF-EN-5038,"Kraft Manila Envelope, Security-Tint",23.615855357142895,Home Office,Office Supplies,Envelopes
OFF-EN-5039,"Kraft Manila Envelope, Set of 50",19.895960330578507,Home Office,Office Supplies,Envelopes
OFF-EN-5040,"Kraft Manila Envelope, with clear poly window",18.115658536585343,Home Office,Office Supplies,Envelopes
OFF-EN-5041,"Kraft Peel and Seal, Recycled",16.202171111111106,Home Office,Office Supplies,Envelopes
OFF-EN-5042,"Kraft Peel and Seal, Security-Tint",19.88038888888892,Home Office,Office Supplies,Envelopes
OFF-EN-5043,"Kraft Peel and Seal, Set of 50",15.693503361344549,Home Office,Office Supplies,Envelopes
OFF-EN-5044,"Kraft Peel and Seal, with clear poly window",17.85278316831681,Home Office,Office Supplies,Envelopes
OFF-EN-5047,Laser & Ink Jet Business Envelopes,10.288928571428569,Corporate,Office Supplies,Envelopes
OFF-EN-5075,Letter or Legal Size Expandable Poly String Tie Envelopes,2.425919999999999,Home Office,Office Supplies,Envelopes
OFF-EN-5167,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",9.452347826086953,Corporate,Office Supplies,Envelopes
OFF-EN-5275,Multimedia Mailers,162.93,Consumer,Office Supplies,Envelopes
OFF-EN-5579,Park Ridge Embossed Executive Business Envelopes,15.57,Consumer,Office Supplies,Envelopes
OFF-EN-5580,Pastel Pink Envelopes,7.28,Home Office,Office Supplies,Envelopes
OFF-EN-5582,Peel & Seel Envelopes,3.5088695652173905,Corporate,Office Supplies,Envelopes
OFF-EN-5583,"Peel & Seel Recycled Catalog Envelopes, Brown",10.486333333333336,Corporate,Office Supplies,Envelopes
OFF-EN-5619,Poly String Tie Envelopes,1.8806250000000022,Home Office,Office Supplies,Envelopes
OFF-EN-5651,Quality Park Security Envelopes,22.36345454545454,Home Office,Office Supplies,Envelopes
OFF-EN-5667,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",13.656000000000004,Consumer,Office Supplies,Envelopes
OFF-EN-5668,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",22.13270967741936,Corporate,Office Supplies,Envelopes
OFF-EN-5678,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.5513513513513524,Corporate,Office Supplies,Envelopes
OFF-EN-5974,Security-Tint Envelopes,7.081692307692304,Home Office,Office Supplies,Envelopes
OFF-EN-6212,"Strathmore #10 Envelopes, Ultimate White",52.710000000000015,Corporate,Office Supplies,Envelopes
OFF-EN-6324,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",35.94,Home Office,Office Supplies,Envelopes
OFF-EN-6325,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",24.07371428571428,Corporate,Office Supplies,Envelopes
OFF-EN-6326,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",58.76254545454548,Home Office,Office Supplies,Envelopes
OFF-EN-6327,Tyvek Side-Opening Peel & Seel Expanding Envelopes,90.48,Corporate,Office Supplies,Envelopes
OFF-EN-6350,Wausau Papers Astrobrights Colored Envelopes,5.539368421052635,Home Office,Office Supplies,Envelopes
OFF-EN-6359,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",9.846,Home Office,Office Supplies,Envelopes
OFF-EN-6362,"White Envelopes, White Envelopes with Clear Poly Window",13.928333333333331,Home Office,Office Supplies,Envelopes
OFF-FA-2890,"Acco Banker's Clasps, 5 3/4""-Long",2.6279999999999997,Home Office,Office Supplies,Fasteners
OFF-FA-2903,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.4316666666666658,Home Office,Office Supplies,Fasteners
OFF-FA-2910,Acco Glide Clips,3.92,Consumer,Office Supplies,Fasteners
OFF-FA-2916,Acco Hot Clips Clips to Go,2.837625000000001,Corporate,Office Supplies,Fasteners
OFF-FA-2940,"Accos Clamps, 12 Pack",13.48990499999999,Home Office,Office Supplies,Fasteners
OFF-FA-2941,"Accos Clamps, Assorted Sizes",14.542846153846167,Home Office,Office Supplies,Fasteners
OFF-FA-2942,"Accos Clamps, Bulk Pack",16.367098360655778,Home Office,Office Supplies,Fasteners
OFF-FA-2943,"Accos Clamps, Metal",15.670977011494244,Home Office,Office Supplies,Fasteners
OFF-FA-2944,"Accos Paper Clips, Assorted Sizes",10.376123853210988,Home Office,Office Supplies,Fasteners
OFF-FA-2945,"Accos Paper Clips, Bulk Pack",10.521104761904766,Home Office,Office Supplies,Fasteners
OFF-FA-2946,"Accos Paper Clips, Metal",10.79738095238097,Home Office,Office Supplies,Fasteners
OFF-FA-2947,"Accos Push Pins, 12 Pack",9.391776315789473,Home Office,Office Supplies,Fasteners
OFF-FA-2948,"Accos Push Pins, Assorted Sizes",9.229060000000015,Home Office,Office Supplies,Fasteners
OFF-FA-2949,"Accos Push Pins, Bulk Pack",10.546270370370358,Home Office,Office Supplies,Fasteners
OFF-FA-2950,"Accos Push Pins, Metal",11.740990099009894,Home Office,Office Supplies,Fasteners
OFF-FA-2951,"Accos Rubber Bands, 12 Pack",10.69212289156627,Corporate,Office Supplies,Fasteners
OFF-FA-2952,"Accos Rubber Bands, Assorted Sizes",9.808256756756743,Home Office,Office Supplies,Fasteners
OFF-FA-2953,"Accos Rubber Bands, Bulk Pack",12.115308641975309,Home Office,Office Supplies,Fasteners
OFF-FA-2954,"Accos Rubber Bands, Metal",13.685805309734494,Home Office,Office Supplies,Fasteners
OFF-FA-2955,"Accos Staples, 12 Pack",8.425099999999993,Home Office,Office Supplies,Fasteners
OFF-FA-2956,"Accos Staples, Assorted Sizes",5.737723577235774,Home Office,Office Supplies,Fasteners
OFF-FA-2957,"Accos Staples, Bulk Pack",6.710384615384617,Home Office,Office Supplies,Fasteners
OFF-FA-2958,"Accos Staples, Metal",8.588914285714292,Home Office,Office Supplies,Fasteners
OFF-FA-2959,"Accos Thumb Tacks, 12 Pack",10.596123711340212,Home Office,Office Supplies,Fasteners
OFF-FA-2960,"Accos Thumb Tacks, Assorted Sizes",9.029746017699114,Home Office,Office Supplies,Fasteners
OFF-FA-2961,"Accos Thumb Tacks, Bulk Pack",10.288148148148156,Home Office,Office Supplies,Fasteners
OFF-FA-2962,"Accos Thumb Tacks, Metal",11.137307692307692,Home Office,Office Supplies,Fasteners
OFF-FA-3019,"Advantus Clamps, 12 Pack",15.36525714285715,Home Office,Office Supplies,Fasteners
OFF-FA-3020,"Advantus Clamps, Assorted Sizes",12.153397183098596,Home Office,Office Supplies,Fasteners
OFF-FA-3021,"Advantus Clamps, Bulk Pack",15.449398823529416,Home Office,Office Supplies,Fasteners
OFF-FA-3022,"Advantus Clamps, Metal",12.517652777777787,Home Office,Office Supplies,Fasteners
OFF-FA-3040,Advantus Map Pennant Flags and Round Head Tacks,3.724285714285715,Home Office,Office Supplies,Fasteners
OFF-FA-3044,"Advantus Paper Clips, Assorted Sizes",9.42219629629629,Home Office,Office Supplies,Fasteners
OFF-FA-3045,"Advantus Paper Clips, Bulk Pack",9.816170000000007,Home Office,Office Supplies,Fasteners
OFF-FA-3046,"Advantus Paper Clips, Metal",11.264082105263158,Home Office,Office Supplies,Fasteners
OFF-FA-3051,Advantus Plastic Paper Clips,4.706896551724138,Home Office,Office Supplies,Fasteners
OFF-FA-3052,Advantus Push Pins,2.05239024390244,Corporate,Office Supplies,Fasteners
OFF-FA-3053,"Advantus Push Pins, 12 Pack",11.71592258064517,Home Office,Office Supplies,Fasteners
OFF-FA-3054,"Advantus Push Pins, Aluminum Head",5.810000000000001,Home Office,Office Supplies,Fasteners
OFF-FA-3055,"Advantus Push Pins, Assorted Sizes",9.85811538461538,Home Office,Office Supplies,Fasteners
OFF-FA-3056,"Advantus Push Pins, Bulk Pack",10.980204918032785,Home Office,Office Supplies,Fasteners
OFF-FA-3057,"Advantus Push Pins, Metal",11.14349152542374,Home Office,Office Supplies,Fasteners
OFF-FA-3060,"Advantus Rubber Bands, 12 Pack",12.641051428571407,Home Office,Office Supplies,Fasteners
OFF-FA-3061,"Advantus Rubber Bands, Assorted Sizes",10.917848275862063,Home Office,Office Supplies,Fasteners
OFF-FA-3062,"Advantus Rubber Bands, Bulk Pack",12.981674999999989,Home Office,Office Supplies,Fasteners
OFF-FA-3063,"Advantus Rubber Bands, Metal",12.532500000000011,Home Office,Office Supplies,Fasteners
OFF-FA-3064,Advantus SlideClip Paper Clips,3.1447777777777777,Home Office,Office Supplies,Fasteners
OFF-FA-3068,"Advantus Staples, 12 Pack",7.560259550561798,Home Office,Office Supplies,Fasteners
OFF-FA-3069,"Advantus Staples, Assorted Sizes",6.381653846153843,Home Office,Office Supplies,Fasteners
OFF-FA-3070,"Advantus Staples, Bulk Pack",7.834989361702137,Home Office,Office Supplies,Fasteners
OFF-FA-3071,"Advantus Staples, Metal",8.89315221238939,Home Office,Office Supplies,Fasteners
OFF-FA-3072,"Advantus Thumb Tacks, 12 Pack",9.818690721649475,Home Office,Office Supplies,Fasteners
OFF-FA-3073,"Advantus Thumb Tacks, Assorted Sizes",9.084767676767672,Home Office,Office Supplies,Fasteners
OFF-FA-3074,"Advantus Thumb Tacks, Bulk Pack",10.104753543307082,Home Office,Office Supplies,Fasteners
OFF-FA-3075,"Advantus Thumb Tacks, Metal",10.82701063829788,Home Office,Office Supplies,Fasteners
OFF-FA-3076,Advantus T-Pin Paper Clips,4.059000000000001,Home Office,Office Supplies,Fasteners
OFF-FA-3080,"Alliance Big Bands Rubber Bands, 12/Pack",1.9799999999999995,Home Office,Office Supplies,Fasteners
OFF-FA-3081,Alliance Rubber Bands,1.68,Corporate,Office Supplies,Fasteners
OFF-FA-3082,"Alliance Super-Size Bands, Assorted Sizes",7.326166666666663,Home Office,Office Supplies,Fasteners
OFF-FA-3158,Assorted Color Push Pins,1.613260869565218,Home Office,Office Supplies,Fasteners
OFF-FA-3330,Bagged Rubber Bands,1.199172413793104,Home Office,Office Supplies,Fasteners
OFF-FA-3472,Binder Clips by OIC,1.3058823529411758,Corporate,Office Supplies,Fasteners
OFF-FA-3586,"Brites Rubber Bands, 1 1/2 oz. Box",1.8744,Home Office,Office Supplies,Fasteners
OFF-FA-3835,Colored Push Pins,1.667785714285715,Home Office,Office Supplies,Fasteners
OFF-FA-4842,Ideal Clamps,1.8089999999999995,Home Office,Office Supplies,Fasteners
OFF-FA-5459,OIC Binder Clips,3.4986363636363653,Home Office,Office Supplies,Fasteners
OFF-FA-5460,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.2057931034482758,Home Office,Office Supplies,Fasteners
OFF-FA-5461,OIC Bulk Pack Metal Binder Clips,3.064390243902439,Corporate,Office Supplies,Fasteners
OFF-FA-5462,"OIC Clamps, 12 Pack",13.934048780487817,Home Office,Office Supplies,Fasteners
OFF-FA-5463,"OIC Clamps, Assorted Sizes",10.783872340425534,Home Office,Office Supplies,Fasteners
OFF-FA-5464,"OIC Clamps, Bulk Pack",15.614265306122443,Home Office,Office Supplies,Fasteners
OFF-FA-5465,"OIC Clamps, Metal",17.89166197183098,Home Office,Office Supplies,Fasteners
OFF-FA-5466,"OIC Colored Binder Clips, Assorted Sizes",3.285176470588235,Home Office,Office Supplies,Fasteners
OFF-FA-5467,"OIC Paper Clips, 12 Pack",11.611966666666664,Home Office,Office Supplies,Fasteners
OFF-FA-5468,"OIC Paper Clips, Assorted Sizes",10.020999999999995,Corporate,Office Supplies,Fasteners
OFF-FA-5469,"OIC Paper Clips, Bulk Pack",10.960564814814816,Home Office,Office Supplies,Fasteners
OFF-FA-5470,"OIC Paper Clips, Metal",10.660906250000016,Home Office,Office Supplies,Fasteners
OFF-FA-5471,"OIC Push Pins, 12 Pack",10.314490196078433,Home Office,Office Supplies,Fasteners
OFF-FA-5472,"OIC Push Pins, Assorted Sizes",10.004290322580637,Home Office,Office Supplies,Fasteners
OFF-FA-5473,"OIC Push Pins, Bulk Pack",9.966256603773592,Home Office,Office Supplies,Fasteners
OFF-FA-5474,"OIC Push Pins, Metal",10.959237362637346,Home Office,Office Supplies,Fasteners
OFF-FA-5475,"OIC Rubber Bands, 12 Pack",13.461569767441866,Home Office,Office Supplies,Fasteners
OFF-FA-5476,"OIC Rubber Bands, Assorted Sizes",11.336187499999992,Home Office,Office Supplies,Fasteners
OFF-FA-5477,"OIC Rubber Bands, Bulk Pack",10.670301818181828,Home Office,Office Supplies,Fasteners
OFF-FA-5478,"OIC Rubber Bands, Metal",14.107863157894755,Home Office,Office Supplies,Fasteners
OFF-FA-5480,"OIC Staples, 12 Pack",7.911134146341458,Home Office,Office Supplies,Fasteners
OFF-FA-5481,"OIC Staples, Assorted Sizes",6.820540310077515,Home Office,Office Supplies,Fasteners
OFF-FA-5482,"OIC Staples, Bulk Pack",9.387434482758625,Home Office,Office Supplies,Fasteners
OFF-FA-5483,"OIC Staples, Metal",9.01338095238095,Home Office,Office Supplies,Fasteners
OFF-FA-5484,"OIC Thumb Tacks, 12 Pack",10.449324324324316,Home Office,Office Supplies,Fasteners
OFF-FA-5485,"OIC Thumb Tacks, Assorted Sizes",9.403914893617008,Home Office,Office Supplies,Fasteners
OFF-FA-5486,"OIC Thumb Tacks, Bulk Pack",10.630162365591401,Home Office,Office Supplies,Fasteners
OFF-FA-5487,"OIC Thumb Tacks, Metal",10.94331140350879,Home Office,Office Supplies,Fasteners
OFF-FA-5488,OIC Thumb-Tacks,0.9880000000000003,Consumer,Office Supplies,Fasteners
OFF-FA-5616,Plymouth Boxed Rubber Bands by Plymouth,4.341391304347824,Home Office,Office Supplies,Fasteners
OFF-FA-5680,Revere Boxed Rubber Bands by Revere,1.7070967741935488,Home Office,Office Supplies,Fasteners
OFF-FA-5717,Rubber Band Ball,3.526285714285714,Corporate,Office Supplies,Fasteners
OFF-FA-6129,Staples,8.893493877550986,Home Office,Office Supplies,Fasteners
OFF-FA-6159,Sterling Rubber Bands by Alliance,4.1605,Home Office,Office Supplies,Fasteners
OFF-FA-6184,"Stockwell Clamps, 12 Pack",13.633899610894947,Home Office,Office Supplies,Fasteners
OFF-FA-6185,"Stockwell Clamps, Assorted Sizes",13.21346184738954,Home Office,Office Supplies,Fasteners
OFF-FA-6186,"Stockwell Clamps, Bulk Pack",15.989331137724557,Home Office,Office Supplies,Fasteners
OFF-FA-6187,"Stockwell Clamps, Metal",15.409367346938797,Home Office,Office Supplies,Fasteners
OFF-FA-6188,Stockwell Gold Paper Clips,1.6418461538461542,Home Office,Office Supplies,Fasteners
OFF-FA-6189,"Stockwell Paper Clips, Assorted Sizes",9.386985236768803,Home Office,Office Supplies,Fasteners
OFF-FA-6190,"Stockwell Paper Clips, Bulk Pack",11.093809523809492,Home Office,Office Supplies,Fasteners
OFF-FA-6191,"Stockwell Paper Clips, Metal",10.660208750000004,Home Office,Office Supplies,Fasteners
OFF-FA-6192,Stockwell Push Pins,2.0383000000000004,Home Office,Office Supplies,Fasteners
OFF-FA-6193,"Stockwell Push Pins, 12 Pack",9.550769960474314,Home Office,Office Supplies,Fasteners
OFF-FA-6194,"Stockwell Push Pins, Assorted Sizes",8.96562226562499,Home Office,Office Supplies,Fasteners
OFF-FA-6195,"Stockwell Push Pins, Bulk Pack",11.092026249999986,Home Office,Office Supplies,Fasteners
OFF-FA-6196,"Stockwell Push Pins, Metal",9.982766183574888,Home Office,Office Supplies,Fasteners
OFF-FA-6197,"Stockwell Rubber Bands, 12 Pack",13.530263265306136,Home Office,Office Supplies,Fasteners
OFF-FA-6198,"Stockwell Rubber Bands, Assorted Sizes",10.849173770491806,Home Office,Office Supplies,Fasteners
OFF-FA-6199,"Stockwell Rubber Bands, Bulk Pack",12.817789814814857,Home Office,Office Supplies,Fasteners
OFF-FA-6200,"Stockwell Rubber Bands, Metal",13.71224681818184,Home Office,Office Supplies,Fasteners
OFF-FA-6201,"Stockwell Staples, 12 Pack",7.476666310160431,Home Office,Office Supplies,Fasteners
OFF-FA-6202,"Stockwell Staples, Assorted Sizes",6.478043601895728,Home Office,Office Supplies,Fasteners
OFF-FA-6203,"Stockwell Staples, Bulk Pack",8.582830769230762,Home Office,Office Supplies,Fasteners
OFF-FA-6204,"Stockwell Staples, Metal",8.336341121495323,Home Office,Office Supplies,Fasteners
OFF-FA-6205,"Stockwell Thumb Tacks, 12 Pack",9.3237126712329,Home Office,Office Supplies,Fasteners
OFF-FA-6206,"Stockwell Thumb Tacks, Assorted Sizes",7.75246120689654,Home Office,Office Supplies,Fasteners
OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",10.131376651982382,Home Office,Office Supplies,Fasteners
OFF-FA-6208,"Stockwell Thumb Tacks, Metal",8.749759243697492,Home Office,Office Supplies,Fasteners
OFF-FA-6217,"Super Bands, 12/Pack",1.674,Home Office,Office Supplies,Fasteners
OFF-FA-6314,Translucent Push Pins by OIC,1.7058461538461538,Corporate,Office Supplies,Fasteners
OFF-FA-6344,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",10.356425531914903,Corporate,Office Supplies,Fasteners
OFF-LA-3083,Alphabetical Labels for Top Tab Filing,13.697254901960797,Home Office,Office Supplies,Labels
OFF-LA-3184,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.130000000000001,Consumer,Office Supplies,Labels
OFF-LA-3190,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",27.622380952380936,Home Office,Office Supplies,Labels
OFF-LA-3191,Avery 473,10.350000000000003,Corporate,Office Supplies,Labels
OFF-LA-3192,Avery 474,2.547692307692308,Home Office,Office Supplies,Labels
OFF-LA-3193,Avery 475,14.800000000000006,Home Office,Office Supplies,Labels
OFF-LA-3194,Avery 476,3.7907499999999983,Home Office,Office Supplies,Labels
OFF-LA-3195,Avery 477,28.937130434782592,Home Office,Office Supplies,Labels
OFF-LA-3196,Avery 478,4.909999999999998,Home Office,Office Supplies,Labels
OFF-LA-3197,Avery 479,2.417684210526316,Home Office,Office Supplies,Labels
OFF-LA-3198,Avery 48,5.809999999999999,Consumer,Office Supplies,Labels
OFF-LA-3199,Avery 480,3.6048387096774195,Home Office,Office Supplies,Labels
OFF-LA-3200,Avery 481,2.969999999999999,Home Office,Office Supplies,Labels
OFF-LA-3201,Avery 482,2.89,Corporate,Office Supplies,Labels
OFF-LA-3202,Avery 483,4.54425,Corporate,Office Supplies,Labels
OFF-LA-3203,Avery 484,2.304,Corporate,Office Supplies,Labels
OFF-LA-3204,Avery 485,12.529999999999987,Corporate,Office Supplies,Labels
OFF-LA-3205,Avery 486,6.985111111111115,Home Office,Office Supplies,Labels
OFF-LA-3206,Avery 487,3.4818461538461523,Corporate,Office Supplies,Labels
OFF-LA-3207,Avery 488,2.987419354838711,Home Office,Office Supplies,Labels
OFF-LA-3208,Avery 489,9.935999999999996,Home Office,Office Supplies,Labels
OFF-LA-3209,Avery 49,2.8079999999999994,Home Office,Office Supplies,Labels
OFF-LA-3210,Avery 490,13.677241379310347,Home Office,Office Supplies,Labels
OFF-LA-3211,Avery 491,3.5955294117647063,Consumer,Office Supplies,Labels
OFF-LA-3212,Avery 492,2.657032258064516,Corporate,Office Supplies,Labels
OFF-LA-3213,Avery 493,4.459916666666665,Corporate,Office Supplies,Labels
OFF-LA-3214,Avery 494,2.3410909090909096,Home Office,Office Supplies,Labels
OFF-LA-3215,Avery 495,5.947200000000002,Home Office,Office Supplies,Labels
OFF-LA-3216,Avery 496,3.4038461538461537,Home Office,Office Supplies,Labels
OFF-LA-3217,Avery 497,2.8233333333333324,Home Office,Office Supplies,Labels
OFF-LA-3218,Avery 498,2.7121538461538464,Consumer,Office Supplies,Labels
OFF-LA-3219,Avery 499,4.4156,Home Office,Office Supplies,Labels
OFF-LA-3220,Avery 5,2.88,Consumer,Office Supplies,Labels
OFF-LA-3221,Avery 50,12.065925925925924,Home Office,Office Supplies,Labels
OFF-LA-3222,Avery 500,7.3100000000000005,Home Office,Office Supplies,Labels
OFF-LA-3223,Avery 501,3.042367346938774,Home Office,Office Supplies,Labels
OFF-LA-3224,Avery 502,2.5200000000000005,Home Office,Office Supplies,Labels
OFF-LA-3225,Avery 503,10.349999999999998,Home Office,Office Supplies,Labels
OFF-LA-3226,Avery 505,13.199999999999994,Corporate,Office Supplies,Labels
OFF-LA-3227,Avery 506,3.8384705882352943,Home Office,Office Supplies,Labels
OFF-LA-3228,Avery 507,2.5343999999999993,Corporate,Office Supplies,Labels
OFF-LA-3229,Avery 508,4.605241379310343,Home Office,Office Supplies,Labels
OFF-LA-3230,Avery 509,2.5056,Corporate,Office Supplies,Labels
OFF-LA-3231,Avery 51,6.080869565217389,Corporate,Office Supplies,Labels
OFF-LA-3232,Avery 510,3.264705882352941,Home Office,Office Supplies,Labels
OFF-LA-3233,Avery 511,2.7538823529411753,Home Office,Office Supplies,Labels
OFF-LA-3234,Avery 512,2.6395333333333326,Home Office,Office Supplies,Labels
OFF-LA-3235,Avery 513,4.5816,Corporate,Office Supplies,Labels
OFF-LA-3236,Avery 514,2.7072000000000003,Corporate,Office Supplies,Labels
OFF-LA-3237,Avery 515,12.530000000000001,Home Office,Office Supplies,Labels
OFF-LA-3238,Avery 516,7.310000000000001,Corporate,Office Supplies,Labels
OFF-LA-3239,Avery 517,3.479142857142856,Corporate,Office Supplies,Labels
OFF-LA-3240,Avery 518,3.0211363636363653,Home Office,Office Supplies,Labels
OFF-LA-3241,Avery 519,6.898812500000003,Consumer,Office Supplies,Labels
OFF-LA-3242,Avery 52,3.5471612903225793,Home Office,Office Supplies,Labels
OFF-LA-3243,Avery 520,3.0631034482758617,Corporate,Office Supplies,Labels
OFF-LA-3244,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9.676046511627908,Corporate,Office Supplies,Labels
OFF-LA-3260,"Avery Color Coded Labels, 5000 Label Set",10.86047999999999,Home Office,Office Supplies,Labels
OFF-LA-3261,"Avery Color Coded Labels, Adjustable",8.883228125000011,Home Office,Office Supplies,Labels
OFF-LA-3262,"Avery Color Coded Labels, Alphabetical",10.090727272727278,Home Office,Office Supplies,Labels
OFF-LA-3263,"Avery Color Coded Labels, Laser Printer Compatible",10.396577142857131,Home Office,Office Supplies,Labels
